Course_Name,Topic_name,topic_Url
The Irish Short Story Tradition,Mary Lavin,http://dbpedia.org/resource/Mary_Lavin
The Irish Short Story Tradition,William Trevor,http://dbpedia.org/resource/William_Trevor
The Irish Short Story Tradition,Ellis,http://dbpedia.org/resource/Carolyn_Ellis
The Irish Short Story Tradition,Bernard MacLaverty,http://dbpedia.org/resource/Bernard_MacLaverty
The Irish Short Story Tradition,Irish,http://dbpedia.org/resource/Irish_language
The Novel,literary genre,http://dbpedia.org/resource/Literary_genre
The Rise of the Novel,evolution,http://dbpedia.org/resource/Evolution
The Rise of the Novel,romance,http://dbpedia.org/resource/Romance_novel
The Rise of the Novel,realism,http://dbpedia.org/resource/Literary_realism
The Rise of the Novel,travel writing,http://dbpedia.org/resource/Travel_literature
The Solo Play,communication,http://dbpedia.org/resource/Communication
The Viking Age in Poetry and Prose,Viking Age,http://dbpedia.org/resource/Viking_Age
The Viking Age in Poetry and Prose,Poetry,http://dbpedia.org/resource/Poetry
The Viking Age in Poetry and Prose,Old English,http://dbpedia.org/resource/Old_English
The Viking Age in Poetry and Prose,England,http://dbpedia.org/resource/Kingdom_of_England
The Viking Age in Poetry and Prose,Swedish,http://dbpedia.org/resource/Swedish_language
The Viking Age in Poetry and Prose,Danish,http://dbpedia.org/resource/Danish_language
The Viking Age in Poetry and Prose,Poetic Edda,http://dbpedia.org/resource/Poetic_Edda
The Viking Age in Poetry and Prose,skaldic poetry,http://dbpedia.org/resource/Skald
The Viking Age in Poetry and Prose,Anglo-Norman,http://dbpedia.org/resource/Anglo-Norman_language
The Viking Age in Poetry and Prose,Middle English,http://dbpedia.org/resource/Middle_English
Tolkiens Old English,Old English,http://dbpedia.org/resource/Old_English
Tolkiens Old English,fantasy,http://dbpedia.org/resource/Fantasy
Tolkiens Old English,Old English literature,http://dbpedia.org/resource/Old_English_literature
Tolkiens Old English,grammar,http://dbpedia.org/resource/Grammar
Tolkiens Old English,Exeter,http://dbpedia.org/resource/Exeter
Tolkiens Old English,Maldon,http://dbpedia.org/resource/Battle_of_Maldon
Tolkiens Old English,Anglo-Saxon Chronicle,http://dbpedia.org/resource/Anglo-Saxon_Chronicle
Tolkiens Old English,Beowulf,http://dbpedia.org/resource/Beowulf
Tragedy,Western literature,http://dbpedia.org/resource/Western_literature
Tragedy,antiquity,http://dbpedia.org/resource/Classical_antiquity
Tragedy,Sophocles,http://dbpedia.org/resource/Sophocles
Tragedy,Euripides,http://dbpedia.org/resource/Euripides
Tragedy,Shakespeare,http://dbpedia.org/resource/William_Shakespeare
Tragedy,Racine,http://dbpedia.org/resource/Jean_Racine
Tragedy,Lorca,http://dbpedia.org/resource/Lorca_Deportiva_CF
Tragedy,Chopin,http://dbpedia.org/resource/Frédéric_Chopin
Video Games and/as Literature,digital,http://dbpedia.org/resource/Digital_data
Women Writers of the Early Modern Period,Early Modern Period,http://dbpedia.org/resource/Early_modern_period
Women Writers of the Early Modern Period,Lanyer,http://dbpedia.org/resource/Emilia_Lanier
Women Writers of the Early Modern Period,Philips,http://dbpedia.org/resource/Philips
Women Writers of the Early Modern Period,Cavendish,http://dbpedia.org/resource/House_of_Cavendish
Applied Advanced Calculus,Calculus,http://dbpedia.org/resource/Calculus
Applied Advanced Calculus,fiction,http://dbpedia.org/resource/Fiction
Applied Ordinary Differential Equations,library,http://dbpedia.org/resource/Library
Dynamics,library,http://dbpedia.org/resource/Library
Engineering Industrial Experience Reflective Learning II,fiction,http://dbpedia.org/resource/Fiction
Engineering Industrial Experience Reflective Learning III,fiction,http://dbpedia.org/resource/Fiction
Fluid Mechanics I,Fluid Mechanics,http://dbpedia.org/resource/Fluid_mechanics
Fluid Mechanics I,American,http://dbpedia.org/resource/United_States
Fluid Mechanics I,Puritan,http://dbpedia.org/resource/Puritans
Fluid Mechanics I,Bradford,http://dbpedia.org/resource/Bradford
Fluid Mechanics I,Franklin,http://dbpedia.org/resource/Benjamin_Franklin
Fluid Mechanics I,Jefferson,http://dbpedia.org/resource/Thomas_Jefferson
Honours Research Project,BEng,http://dbpedia.org/resource/Bachelor_of_Engineering
Honours Research Project,GPA,http://dbpedia.org/resource/Academic_grading_in_the_United_States
Impact of Technology on Society,Social history,http://dbpedia.org/resource/Social_history
Impact of Technology on Society,industrial revolution,http://dbpedia.org/resource/Industrial_Revolution
Introductory Engineering Team Design Project,project management,http://dbpedia.org/resource/Project_management
Introductory Engineering Team Design Project,technical writing,http://dbpedia.org/resource/Technical_writing
Introductory Engineering Team Design Project,energy,http://dbpedia.org/resource/Energy
Mechanical Analysis,theorem,http://dbpedia.org/resource/Theorem
Mechanical Analysis,rigid bodies,http://dbpedia.org/resource/Rigid_body
Mechanical Analysis,equilibrium,http://dbpedia.org/resource/Mechanical_equilibrium
Mechanical Analysis,free-body diagram,http://dbpedia.org/resource/Free_body_diagram
Mechanical Analysis,gravity,http://dbpedia.org/resource/Gravity
Mechanical Analysis,inertia,http://dbpedia.org/resource/Moment_of_inertia
Mechanical Analysis,virtual work,http://dbpedia.org/resource/Virtual_work
Mechanical Analysis,Kinematics,http://dbpedia.org/resource/Kinematics
Mechanical Analysis,energy,http://dbpedia.org/resource/Energy
Mechanical Analysis,impulse,http://dbpedia.org/resource/Dirac_delta_function
Mechanical Analysis,momentum,http://dbpedia.org/resource/Momentum
Mechanics of Materials,stress,http://dbpedia.org/resource/Shear_stress
Mechanics of Materials,shear,http://dbpedia.org/resource/Shear_force
Mechanics of Materials,bending moment,http://dbpedia.org/resource/Bending
Mechanics of Materials,elastic,http://dbpedia.org/resource/Linear_elasticity
Numerical Methods in Engineering,COMP,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
Numerical Methods in Engineering,COEN,http://dbpedia.org/resource/Coen_River
Numerical Methods in Engineering,function approximation,http://dbpedia.org/resource/Function_approximation
Numerical Methods in Engineering,numerical differentiation,http://dbpedia.org/resource/Numerical_differentiation
Numerical Methods in Engineering,numerical integration,http://dbpedia.org/resource/Numerical_integration
Numerical Methods in Engineering,ordinary differential equations,http://dbpedia.org/resource/Ordinary_differential_equation
Probability and Statistics in Engineering,Probability,http://dbpedia.org/resource/Probability
Probability and Statistics in Engineering,probability theory,http://dbpedia.org/resource/Probability_theory
Probability and Statistics in Engineering,Conditional probability,http://dbpedia.org/resource/Conditional_probability
Probability and Statistics in Engineering,theorem,http://dbpedia.org/resource/Theorem
Probability and Statistics in Engineering,probability density,http://dbpedia.org/resource/Probability_density_function
Probability and Statistics in Engineering,hypothesis testing,http://dbpedia.org/resource/Statistical_hypothesis_testing
Probability and Statistics in Engineering,interval estimation,http://dbpedia.org/resource/Interval_estimation
Probability and Statistics in Engineering,statistical quality control,http://dbpedia.org/resource/Statistical_process_control
Professional Practice and Responsibility,Quebec,http://dbpedia.org/resource/Quebec
Professional Practice and Responsibility,Canadian,http://dbpedia.org/resource/Canadians
Professional Practice and Responsibility,Professional Code,http://dbpedia.org/resource/Professional_Code_of_Quebec
Professional Practice and Responsibility,ethics,http://dbpedia.org/resource/Ethics
Robot Manipulators,inverse kinematics,http://dbpedia.org/resource/Inverse_kinematics
Robot Manipulators,Trajectory,http://dbpedia.org/resource/Trajectory
Statics,Statics,http://dbpedia.org/resource/Statics
Statics,equilibrium,http://dbpedia.org/resource/Mechanical_equilibrium
Statics,rigid bodies,http://dbpedia.org/resource/Rigid_body
Statics,statically determinate,http://dbpedia.org/resource/Statically_indeterminate
Statics,friction,http://dbpedia.org/resource/Friction
Statics,inertia,http://dbpedia.org/resource/Moment_of_inertia
Statics,virtual work,http://dbpedia.org/resource/Virtual_work
Statics,bending moment,http://dbpedia.org/resource/Bending
Sustainable Development and Environmental Stewardship,Environmental Stewardship,http://dbpedia.org/resource/Environmental_stewardship
Sustainable Development and Environmental Stewardship,sustainable development,http://dbpedia.org/resource/Sustainable_development
Thermodynamics I,Thermodynamics,http://dbpedia.org/resource/Thermodynamics
Transform Calculus and Partial Differential Equations,Calculus,http://dbpedia.org/resource/Calculus
Transform Calculus and Partial Differential Equations,Partial Differential Equations,http://dbpedia.org/resource/Partial_differential_equation
Transform Calculus and Partial Differential Equations,Laplace,http://dbpedia.org/resource/Laplace_transform
Transform Calculus and Partial Differential Equations,differential,http://dbpedia.org/resource/Differential_equation
Transform Calculus and Partial Differential Equations,Fourier transform,http://dbpedia.org/resource/Fourier_transform
Transform Calculus and Partial Differential Equations,orthogonal functions,http://dbpedia.org/resource/Orthogonal_functions
Transform Calculus and Partial Differential Equations,Fourier series,http://dbpedia.org/resource/Fourier_series
Transform Calculus and Partial Differential Equations,Fourier integral,http://dbpedia.org/resource/Fourier_transform
Transform Calculus and Partial Differential Equations,convolution theorem,http://dbpedia.org/resource/Convolution_theorem
Clinical Biomechanics,Biomechanics,http://dbpedia.org/resource/Biomechanics
Clinical Biomechanics,Kinesiology,http://dbpedia.org/resource/Kinesiology
Clinical Biomechanics,biomechanical,http://dbpedia.org/resource/Biomechanics
Clinical Biomechanics,gait,http://dbpedia.org/resource/Gait
Current Developments in the Biochemistry of Exercise,Biochemistry,http://dbpedia.org/resource/Biochemistry
Current Developments in the Biochemistry of Exercise,Kinesiology,http://dbpedia.org/resource/Kinesiology
Current Developments in the Biochemistry of Exercise,biology,http://dbpedia.org/resource/Biology
Current Developments in the Biochemistry of Exercise,physiology,http://dbpedia.org/resource/Physiology
Current Developments in the Biochemistry of Exercise,communication,http://dbpedia.org/resource/Communication
Current Issues in Personal and Community Health,mental health,http://dbpedia.org/resource/Mental_health
Current Issues in Personal and Community Health,alcohol abuse,http://dbpedia.org/resource/Alcohol_abuse
Current Issues in Personal and Community Health,birth control,http://dbpedia.org/resource/Birth_control
Current Issues in Personal and Community Health,sedentary lifestyle,http://dbpedia.org/resource/Sedentary_lifestyle
Current Issues in Personal and Community Health,eating disorders,http://dbpedia.org/resource/Eating_disorder
Current Issues in Personal and Community Health,communicable diseases,http://dbpedia.org/resource/Infection
Essentials of Exercise Testing and Training in Athletic Populations,Kinesiology,http://dbpedia.org/resource/Kinesiology
Essentials of Exercise Testing and Training in Athletic Populations,anatomy,http://dbpedia.org/resource/Outline_of_human_anatomy
Essentials of Exercise Testing and Training in Athletic Populations,physiology,http://dbpedia.org/resource/Physiology
Essentials of Exercise Testing and Training in Athletic Populations,biomechanics,http://dbpedia.org/resource/Biomechanics
Essentials of Exercise Testing and Training in Athletic Populations,exercise physiology,http://dbpedia.org/resource/Exercise_physiology
Essentials of Exercise Testing and Training in Athletic Populations,muscle,http://dbpedia.org/resource/Muscle
Essentials of Exercise Testing and Training in Athletic Populations,ergogenic aids,http://dbpedia.org/resource/Performance-enhancing_substance
Essentials of Exercise Testing and Training in Athletic Populations,skeletal muscle,http://dbpedia.org/resource/Skeletal_muscle
Essentials of Exercise Testing and Training in Athletic Populations,periodization,http://dbpedia.org/resource/Periodization
Essentials of Exercise Testing and Training in Athletic Populations,aerobic,http://dbpedia.org/resource/Aerobic_exercise
Essentials of Exercise Testing and Training in Athletic Populations,resistance exercise,http://dbpedia.org/resource/Strength_training
Essentials of Exercise Testing and Training in Athletic Populations,plyometrics,http://dbpedia.org/resource/Plyometrics
Food for Sport,digestive system,http://dbpedia.org/resource/Human_digestive_system
Food for Sport,carbohydrates,http://dbpedia.org/resource/Carbohydrate
Food for Sport,ergogenic aids,http://dbpedia.org/resource/Performance-enhancing_substance
Food for Sport,body composition,http://dbpedia.org/resource/Body_composition
Fundamentals of Health and Physical Activity,General,http://dbpedia.org/resource/History_of_economic_thought
Fundamentals of Health and Physical Activity,body composition,http://dbpedia.org/resource/Body_composition
Fundamentals of Health and Physical Activity,cardiovascular,http://dbpedia.org/resource/Aerobic_exercise
Honours Seminar: Current Topics in Health and Exercise Science,Kinesiology,http://dbpedia.org/resource/Kinesiology
